25247	
	2.842623887e-35	8.219161162e-34	-7.178543124e-34	3.927245879e-34	-6.799894028e-34
	-0.004123712862	7.778333257e-34	-0.002962276898	-3.43676437e-34	-0.008683065816
	-6.665098039e-34	-0.009629263982	-3.358197146e-34	-0.008047650979	7.62530174e-34
	3.844978021e-34	-3.305617561e-34	-0.01239782962	-0.01441340021	-0.007429103231
	-0.01422733511	-0.01098087308	-6.568851127e-34	7.509367184e-34	3.779377335e-34
	-0.009519414048	-3.262661469e-34	-6.487073799e-34	-0.0158738519	-0.01606909002
	-0.01705946768	-0.01603642194	-0.02140714202	-0.01004453491	7.414957689e-34
	3.730358396e-34	-0.00694629395	-3.224055437e-34	-0.01732459057	-0.02137710888
	-6.409800783e-34	-0.02190249026	-0.006873474262	-0.02797241943	-0.01730629279
	-0.02610496571	-0.02436062566	-0.01373645775	3.684128536e-34	7.32271975e-34
	-0.01022519645	-3.185310873e-34	-6.330279176e-34	-0.02568828107	-0.02323697136
	-0.02978084869	-0.03178447047	-0.03635273588	-0.03545256935	-0.02878805398
	-0.01961337267	-0.02083688081	-0.01020904234	-0.02778904351	-0.02942284998
	-6.246048013e-34	-3.14455459e-34	7.229032924e-34	-0.008785987403	3.638348823e-34
	-0.04075941839	-0.03577125234	-0.04096497534	-0.03868673403	-0.02777500678
	-0.04352605156	-0.04477012409	-0.04829491751	-0.0193711722	-0.03037618453
	-0.01819287104	-0.008646212235	-0.04621892346	-0.05155128753	-6.154054859e-34
	-0.03146268856	-3.100837876e-34	-0.05071946044	-0.03407555549	-0.009821453313
	7.128217519e-34	3.589950481e-34	-0.05662824468	-0.04158947745	-0.04935131189
	-0.04125546626	-0.03169901036	-0.05472549427	-0.04988140027	-0.05623158893
	-0.009785473849	-0.01939877903	-0.02052663402	-0.03053592104	-0.0363721776
	-3.052454765e-34	-0.03816349611	-6.053365424e-34	-0.0602312841	-0.05503658826
	-0.06376186661	-0.05784591466	7.017827629e-34	-0.008710725901	3.537707184e-34
	-0.05661698341	-0.04044384786	-0.06126831555	-0.04890123853	-0.03969830694
	-0.04927658794	-0.02942206399	-0.008665173009	-0.01844152829	-0.01830847725
	-0.02844940494	-0.03925589757	-0.04009503909	-2.99965042e-34	-5.94410259e-34
	-0.05398463677	-0.0671862632	-0.06047319615	-0.06241314583	-0.0701386076
	-0.06954147342	-0.0629022109	-0.06545760159	3.479462081e-34	6.895252102e-34
	-0.008699242409	-0.03893694628	-0.03940327192	-0.04959217754	-0.02877953789
	-0.01870494705	-0.008798442674	-0.02935911132	-0.01894945409	-0.04076888709
	-0.04488464063	-5.829428841e-34	-2.942999766e-34	-0.06374584519	-0.07667514767
	-0.06722026727	-0.0731232092	-0.05884994312	-0.07298861425	-0.06066891605
	-0.06909815582	-0.07556828234	-0.06732216834	-0.04938337786	3.414871132e-34
	6.760701183e-34	-0.009044454832	-0.03930879549	-0.05108401657	-0.02935974613
	-0.04025814111	-0.01911984224	-0.03072986635	-0.009015307653	-0.01897615824
	-0.04387376358	-5.714799492e-34	-2.884711608e-34	-0.04579914062	-0.07043445414
	-0.07436890173	-0.08039359692	-0.07924004666	-0.0703052013	-0.07739273574
	-0.08050037959	-0.07050285469	-0.05607441815	-0.06539309737	-0.06111874491
	-0.05093263164	6.619570977e-34	-0.009023934586	3.345055142e-34	-0.04040552241
	-0.03685400751	-0.04606071286	-0.02993344378	-0.01860155025	-0.01732091714
	-0.008933097101	-0.02714363101	-0.05938568137	-5.606085136e-34	-0.04460398767
	-0.04417028204	-2.828348053e-34	-0.08122774014	-0.07073426507	-0.08239068531
	-0.07002122067	-0.07795346526	-0.07694753803	-0.0690246766	-0.06874241057
	-0.08350448218	-0.06410914096	-0.08239961726	-0.05470737999	-0.04124395166
	-0.04557120607	-0.05003503896	-0.04409068049	-0.04439498963	-5.506268897e-34
	-2.776115814e-34	6.481355459e-34	3.273886908e-34	-0.008267073531	-0.03287195875
	-0.03098840992	-0.03740839997	-0.02486076765	-0.01588929341	-0.01586734629
	-0.02399285741	-0.008013542786	-0.06406097998	-0.05400752423	-0.05926101729
	-0.04958322346	-0.07106289543	-0.07109462503	-0.08437073559	-0.08428554972
	-0.08298896831	-0.07862059903	-0.08314348334	-0.05871683183	-0.06924272744
	-0.0672875073	-0.07873683883	-0.03422248425	-0.04439605108	-0.03602816796
	-0.04083572744	-0.04382200728	-0.04382181635	-2.729094876e-34	-5.416606682e-34
	-0.07102905248	-0.07125847788	-0.08344458874	-0.08416477183	6.356142176e-34
	3.207100666e-34	-0.008917421103	-0.02837978073	-0.02232106716	-0.02996208073
	-0.02420401035	-0.01547240981	-0.008495141433	-0.01370068142	-0.01901194546
	-0.05622519429	-0.04509620543	-0.03909236528	-0.04838678656	-0.05289225966
